Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,655850.36
Extraction Timestamp,20250727_200021
Monthly Income,"12,000.00"
Total Investment Amount,"609,042.23"
Total Investment Final Value,"1,154,267.60"
Total Investment Profit After Tax,"276,779.48"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"9,913.95"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"982,958.13"
Weighted Calculation Converged,Yes
