Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),120
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,163169.16
Extraction Timestamp,20250727_183153
Monthly Income,"12,000.00"
Total Investment Amount,"157,392.43"
Total Investment Final Value,"223,961.59"
Total Investment Profit After Tax,"31,594.54"
Effective Annual Return After Tax,3.09%
Weighted Monthly Payment (30 years),"7,958.53"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"282,607.52"
Weighted Calculation Converged,Yes
