Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),336
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,879131.82
Extraction Timestamp,20250728_084252
Monthly Income,"12,000.00"
Total Investment Amount,"1,851,903.01"
Total Investment Final Value,"5,399,365.22"
Total Investment Profit After Tax,"1,947,391.10"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"8,708.30"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"1,180,096.96"
Weighted Calculation Converged,Yes
