Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),276
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,309975.04
Extraction Timestamp,20250727_155039
Monthly Income,"12,000.00"
Total Investment Amount,"1,699,492.91"
Total Investment Final Value,"4,274,006.38"
Total Investment Profit After Tax,"1,368,911.53"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"6,495.47"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"612,507.70"
Weighted Calculation Converged,Yes
