Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),192
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,266427.61
Extraction Timestamp,20250727_175910
Monthly Income,"12,000.00"
Total Investment Amount,"877,955.26"
Total Investment Final Value,"1,596,515.86"
Total Investment Profit After Tax,"359,816.01"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"7,154.11"
Weighted Cost (should be ~0),-0.42
Weighted Investment Profit,"426,044.32"
Weighted Calculation Converged,Yes
