Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),132
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,269371.82
Extraction Timestamp,20250727_233505
Monthly Income,"12,000.00"
Total Investment Amount,"93,437.71"
Total Investment Final Value,"141,698.72"
Total Investment Profit After Tax,"23,212.84"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"9,046.44"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"490,562.43"
Weighted Calculation Converged,Yes
