Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),348
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,501644.21
Extraction Timestamp,20250727_184414
Monthly Income,"12,000.00"
Total Investment Amount,"1,785,506.68"
Total Investment Final Value,"6,604,643.64"
Total Investment Profit After Tax,"2,701,793.65"
Effective Annual Return After Tax,4.09%
Weighted Monthly Payment (30 years),"7,994.83"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"1,390,493.14"
Weighted Calculation Converged,Yes
