Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),252
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,445255.16
Extraction Timestamp,20250727_191900
Monthly Income,"12,000.00"
Total Investment Amount,"1,100,633.78"
Total Investment Final Value,"2,623,102.40"
Total Investment Profit After Tax,"799,336.56"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"8,379.59"
Weighted Cost (should be ~0),0.91
Weighted Investment Profit,"923,367.13"
Weighted Calculation Converged,Yes
