Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),132
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,155365.77
Extraction Timestamp,20250727_154250
Monthly Income,"12,000.00"
Total Investment Amount,"242,660.25"
Total Investment Final Value,"377,352.71"
Total Investment Profit After Tax,"64,866.58"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"7,964.54"
Weighted Cost (should be ~0),0.33
Weighted Investment Profit,"341,340.08"
Weighted Calculation Converged,Yes
