Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),312
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,498941.51
Extraction Timestamp,20250727_163106
Monthly Income,"12,000.00"
Total Investment Amount,"1,969,135.54"
Total Investment Final Value,"5,502,548.65"
Total Investment Profit After Tax,"1,918,203.29"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"6,931.77"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"774,864.46"
Weighted Calculation Converged,Yes
