Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),288
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,507102.38
Extraction Timestamp,20250727_161211
Monthly Income,"12,000.00"
Total Investment Amount,"1,630,730.86"
Total Investment Final Value,"4,196,493.68"
Total Investment Profit After Tax,"1,372,681.33"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"7,505.96"
Weighted Cost (should be ~0),-0.59
Weighted Investment Profit,"825,268.55"
Weighted Calculation Converged,Yes
