Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),264
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,297606.26
Extraction Timestamp,20250727_185852
Monthly Income,"12,000.00"
Total Investment Amount,"1,751,450.36"
Total Investment Final Value,"4,080,988.95"
Total Investment Profit After Tax,"1,225,046.60"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"5,943.63"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"416,549.99"
Weighted Calculation Converged,Yes
