Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),168
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,445805.09
Extraction Timestamp,20250727_183825
Monthly Income,"12,000.00"
Total Investment Amount,"248,535.54"
Total Investment Final Value,"420,597.05"
Total Investment Profit After Tax,"84,908.59"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"9,770.83"
Weighted Cost (should be ~0),0.18
Weighted Investment Profit,"767,464.65"
Weighted Calculation Converged,Yes
