Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),300
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,558654.25
Extraction Timestamp,20250727_192159
Monthly Income,"12,000.00"
Total Investment Amount,"1,441,467.74"
Total Investment Final Value,"4,150,705.67"
Total Investment Profit After Tax,"1,468,988.33"
Effective Annual Return After Tax,3.80%
Weighted Monthly Payment (30 years),"8,452.03"
Weighted Cost (should be ~0),0.39
Weighted Investment Profit,"1,158,532.66"
Weighted Calculation Converged,Yes
