Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),156
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,384670.87
Extraction Timestamp,20250727_195508
Monthly Income,"12,000.00"
Total Investment Amount,"382,549.86"
Total Investment Final Value,"564,593.79"
Total Investment Profit After Tax,"87,709.73"
Effective Annual Return After Tax,2.62%
Weighted Monthly Payment (30 years),"8,582.50"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"489,450.43"
Weighted Calculation Converged,Yes
