Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),336
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,975618.18
Extraction Timestamp,20250727_172221
Monthly Income,"12,000.00"
Total Investment Amount,"1,537,263.40"
Total Investment Final Value,"4,697,125.99"
Total Investment Profit After Tax,"1,742,961.12"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"9,758.00"
Weighted Cost (should be ~0),0.10
Weighted Investment Profit,"1,494,736.70"
Weighted Calculation Converged,Yes
