Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),312
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,844966.18
Extraction Timestamp,20250727_182857
Monthly Income,"12,000.00"
Total Investment Amount,"1,426,954.28"
Total Investment Final Value,"3,991,669.58"
Total Investment Profit After Tax,"1,393,692.74"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"9,424.06"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"1,317,045.33"
Weighted Calculation Converged,Yes
