Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),240
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,321878.80
Extraction Timestamp,20250727_193521
Monthly Income,"12,000.00"
Total Investment Amount,"1,301,089.38"
Total Investment Final Value,"2,843,947.88"
Total Investment Profit After Tax,"800,220.70"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"7,005.66"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"578,910.65"
Weighted Calculation Converged,Yes
