Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),192
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,236156.25
Extraction Timestamp,20250727_181549
Monthly Income,"12,000.00"
Total Investment Amount,"964,896.70"
Total Investment Final Value,"1,742,779.74"
Total Investment Profit After Tax,"389,189.70"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"6,692.03"
Weighted Cost (should be ~0),-0.73
Weighted Investment Profit,"339,102.57"
Weighted Calculation Converged,Yes
