Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),168
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,368394.41
Extraction Timestamp,20250727_182136
Monthly Income,"12,000.00"
Total Investment Amount,"492,750.24"
Total Investment Final Value,"792,365.93"
Total Investment Profit After Tax,"146,731.65"
Effective Annual Return After Tax,2.98%
Weighted Monthly Payment (30 years),"8,405.52"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"523,249.52"
Weighted Calculation Converged,Yes
