Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),240
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,568693.34
Extraction Timestamp,20250728_101407
Monthly Income,"12,000.00"
Total Investment Amount,"1,106,883.69"
Total Investment Final Value,"2,282,234.38"
Total Investment Profit After Tax,"606,078.10"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"8,359.93"
Weighted Cost (should be ~0),0.84
Weighted Investment Profit,"773,117.15"
Weighted Calculation Converged,Yes
