Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),168
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,298146.87
Extraction Timestamp,20250727_151950
Monthly Income,"12,000.00"
Total Investment Amount,"519,501.77"
Total Investment Final Value,"869,942.22"
Total Investment Profit After Tax,"172,487.03"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"8,120.83"
Weighted Cost (should be ~0),0.82
Weighted Investment Profit,"496,499.05"
Weighted Calculation Converged,Yes
