Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),252
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,712949.89
Extraction Timestamp,20250727_200119
Monthly Income,"12,000.00"
Total Investment Amount,"742,585.09"
Total Investment Final Value,"1,780,114.67"
Total Investment Profit After Tax,"545,579.46"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"10,319.77"
Weighted Cost (should be ~0),-0.66
Weighted Investment Profit,"1,281,414.25"
Weighted Calculation Converged,Yes
