Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),192
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,523945.10
Extraction Timestamp,20250727_180334
Monthly Income,"12,000.00"
Total Investment Amount,"649,232.15"
Total Investment Final Value,"1,084,001.86"
Total Investment Profit After Tax,"215,383.20"
Effective Annual Return After Tax,2.81%
Weighted Monthly Payment (30 years),"8,816.85"
Weighted Cost (should be ~0),-0.68
Weighted Investment Profit,"654,767.17"
Weighted Calculation Converged,Yes
