Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),132
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,176384.22
Extraction Timestamp,20250727_154213
Monthly Income,"12,000.00"
Total Investment Amount,"164,654.24"
Total Investment Final Value,"269,314.95"
Total Investment Profit After Tax,"50,636.50"
Effective Annual Return After Tax,3.96%
Weighted Monthly Payment (30 years),"8,462.53"
Weighted Cost (should be ~0),-0.86
Weighted Investment Profit,"419,344.90"
Weighted Calculation Converged,Yes
