Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),108
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,217441.67
Extraction Timestamp,20250727_172530
Monthly Income,"12,000.00"
Total Investment Amount,"18,150.17"
Total Investment Final Value,"19,768.28"
Total Investment Profit After Tax,718.08
Effective Annual Return After Tax,0.82%
Weighted Monthly Payment (30 years),"8,603.40"
Weighted Cost (should be ~0),-0.86
Weighted Investment Profit,"313,920.76"
Weighted Calculation Converged,Yes
