Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),168
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,450417.65
Extraction Timestamp,20250727_185734
Monthly Income,"12,000.00"
Total Investment Amount,"223,547.12"
Total Investment Final Value,"384,825.80"
Total Investment Profit After Tax,"79,747.73"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"9,902.81"
Weighted Cost (should be ~0),0.53
Weighted Investment Profit,"792,453.41"
Weighted Calculation Converged,Yes
