Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),156
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,410297.24
Extraction Timestamp,20250727_164515
Monthly Income,"12,000.00"
Total Investment Amount,"393,376.82"
Total Investment Final Value,"564,849.32"
Total Investment Profit After Tax,"82,157.02"
Effective Annual Return After Tax,2.43%
Weighted Monthly Payment (30 years),"8,588.06"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"478,623.06"
Weighted Calculation Converged,Yes
