Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),204
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,545830.49
Extraction Timestamp,20250727_191815
Monthly Income,"12,000.00"
Total Investment Amount,"731,556.76"
Total Investment Final Value,"1,294,824.13"
Total Investment Profit After Tax,"282,244.54"
Effective Annual Return After Tax,2.96%
Weighted Monthly Payment (30 years),"8,848.85"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"716,443.29"
Weighted Calculation Converged,Yes
