Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),348
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,696079.02
Extraction Timestamp,20250727_174115
Monthly Income,"12,000.00"
Total Investment Amount,"1,884,769.70"
Total Investment Final Value,"6,360,874.45"
Total Investment Profit After Tax,"2,495,559.92"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"8,244.27"
Weighted Cost (should be ~0),-0.61
Weighted Investment Profit,"1,291,229.69"
Weighted Calculation Converged,Yes
