Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),312
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,549228.02
Extraction Timestamp,20250727_182444
Monthly Income,"12,000.00"
Total Investment Amount,"1,722,692.44"
Total Investment Final Value,"5,001,272.66"
Total Investment Profit After Tax,"1,785,920.66"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"7,789.48"
Weighted Cost (should be ~0),-0.26
Weighted Investment Profit,"1,021,307.30"
Weighted Calculation Converged,Yes
