Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),240
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,641940.07
Extraction Timestamp,20250727_171217
Monthly Income,"12,000.00"
Total Investment Amount,"896,488.89"
Total Investment Final Value,"1,892,762.59"
Total Investment Profit After Tax,"515,362.80"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"9,338.70"
Weighted Cost (should be ~0),0.43
Weighted Investment Profit,"983,511.54"
Weighted Calculation Converged,Yes
