Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),228
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,315743.58
Extraction Timestamp,20250727_173155
Monthly Income,"12,000.00"
Total Investment Amount,"1,262,581.72"
Total Investment Final Value,"2,589,289.74"
Total Investment Profit After Tax,"680,981.25"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"6,774.58"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"473,417.96"
Weighted Calculation Converged,Yes
