Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),348
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,860798.84
Extraction Timestamp,20250728_105504
Monthly Income,"12,000.00"
Total Investment Amount,"2,118,643.70"
Total Investment Final Value,"6,348,503.14"
Total Investment Profit After Tax,"2,334,412.39"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"8,156.23"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"1,057,356.51"
Weighted Calculation Converged,Yes
