Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),300
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,723688.92
Extraction Timestamp,20250727_184631
Monthly Income,"12,000.00"
Total Investment Amount,"1,427,064.00"
Total Investment Final Value,"3,856,593.60"
Total Investment Profit After Tax,"1,311,046.72"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"8,925.97"
Weighted Cost (should be ~0),-0.33
Weighted Investment Profit,"1,172,935.67"
Weighted Calculation Converged,Yes
