Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),360
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,541918.43
Extraction Timestamp,20250727_153822
Monthly Income,"12,000.00"
Total Investment Amount,"2,611,476.28"
Total Investment Final Value,"8,566,466.21"
Total Investment Profit After Tax,"3,322,602.46"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"6,186.56"
Weighted Cost (should be ~0),-0.57
Weighted Investment Profit,"708,523.15"
Weighted Calculation Converged,Yes
