Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),132
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,343720.22
Extraction Timestamp,20250727_193345
Monthly Income,"12,000.00"
Total Investment Amount,"125,704.14"
Total Investment Final Value,"155,800.54"
Total Investment Profit After Tax,"13,879.14"
Effective Annual Return After Tax,1.69%
Weighted Monthly Payment (30 years),"9,021.83"
Weighted Cost (should be ~0),0.36
Weighted Investment Profit,"463,076.51"
Weighted Calculation Converged,Yes
