Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),144
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,353442.44
Extraction Timestamp,20250727_195422
Monthly Income,"12,000.00"
Total Investment Amount,"278,284.51"
Total Investment Final Value,"387,087.39"
Total Investment Profit After Tax,"51,725.60"
Effective Annual Return After Tax,2.40%
Weighted Monthly Payment (30 years),"8,622.64"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"449,715.79"
Weighted Calculation Converged,Yes
