Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),228
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,489845.58
Extraction Timestamp,20250727_173316
Monthly Income,"12,000.00"
Total Investment Amount,"1,028,807.51"
Total Investment Final Value,"2,068,182.48"
Total Investment Profit After Tax,"532,523.65"
Effective Annual Return After Tax,3.25%
Weighted Monthly Payment (30 years),"8,138.41"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"707,192.52"
Weighted Calculation Converged,Yes
