Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),168
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,215401.98
Extraction Timestamp,20250727_193053
Monthly Income,"12,000.00"
Total Investment Amount,"628,591.77"
Total Investment Final Value,"1,066,162.37"
Total Investment Profit After Tax,"215,638.14"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"7,402.02"
Weighted Cost (should be ~0),-0.94
Weighted Investment Profit,"387,407.28"
Weighted Calculation Converged,Yes
