Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),216
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,570470.13
Extraction Timestamp,20250727_190019
Monthly Income,"12,000.00"
Total Investment Amount,"872,897.36"
Total Investment Final Value,"1,605,348.34"
Total Investment Profit After Tax,"369,989.00"
Effective Annual Return After Tax,2.98%
Weighted Monthly Payment (30 years),"8,661.88"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"719,102.80"
Weighted Calculation Converged,Yes
