Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),324
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,443323.68
Extraction Timestamp,20250727_153545
Monthly Income,"12,000.00"
Total Investment Amount,"1,949,309.66"
Total Investment Final Value,"6,003,960.70"
Total Investment Profit After Tax,"2,227,131.95"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"7,066.90"
Weighted Cost (should be ~0),0.22
Weighted Investment Profit,"938,690.56"
Weighted Calculation Converged,Yes
