Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),132
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,258916.21
Extraction Timestamp,20250727_154249
Monthly Income,"12,000.00"
Total Investment Amount,"267,594.76"
Total Investment Final Value,"367,661.61"
Total Investment Profit After Tax,"47,356.14"
Effective Annual Return After Tax,2.52%
Weighted Monthly Payment (30 years),"8,002.56"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"316,405.14"
Weighted Calculation Converged,Yes
