Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),336
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,953405.72
Extraction Timestamp,20250728_085120
Monthly Income,"12,000.00"
Total Investment Amount,"1,233,938.06"
Total Investment Final Value,"4,277,947.03"
Total Investment Profit After Tax,"1,694,859.23"
Effective Annual Return After Tax,4.01%
Weighted Monthly Payment (30 years),"10,435.53"
Weighted Cost (should be ~0),0.61
Weighted Investment Profit,"1,798,062.55"
Weighted Calculation Converged,Yes
