Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),252
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,420950.44
Extraction Timestamp,20250727_233015
Monthly Income,"12,000.00"
Total Investment Amount,"1,071,528.81"
Total Investment Final Value,"2,606,225.48"
Total Investment Profit After Tax,"807,021.24"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"8,432.56"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"952,471.20"
Weighted Calculation Converged,Yes
