Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),276
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,474443.22
Extraction Timestamp,20250727_233114
Monthly Income,"12,000.00"
Total Investment Amount,"1,238,492.40"
Total Investment Final Value,"3,312,653.49"
Total Investment Profit After Tax,"1,108,665.44"
Effective Annual Return After Tax,3.84%
Weighted Monthly Payment (30 years),"8,471.27"
Weighted Cost (should be ~0),-0.82
Weighted Investment Profit,"1,073,506.78"
Weighted Calculation Converged,Yes
