Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),348
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,728666.15
Extraction Timestamp,20250727_223903
Monthly Income,"12,000.00"
Total Investment Amount,"2,047,300.86"
Total Investment Final Value,"6,557,913.30"
Total Investment Profit After Tax,"2,504,540.03"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"7,934.98"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"1,128,699.04"
Weighted Calculation Converged,Yes
