Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),264
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,850940.61
Extraction Timestamp,20250727_225649
Monthly Income,"12,000.00"
Total Investment Amount,"864,431.41"
Total Investment Final Value,"1,990,633.82"
Total Investment Profit After Tax,"592,663.93"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"10,458.69"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"1,303,568.59"
Weighted Calculation Converged,Yes
