Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),108
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,137152.68
Extraction Timestamp,20250727_225045
Monthly Income,"12,000.00"
Total Investment Amount,"13,113.70"
Total Investment Final Value,"21,858.52"
Total Investment Profit After Tax,"4,194.34"
Effective Annual Return After Tax,5.07%
Weighted Monthly Payment (30 years),"8,295.61"
Weighted Cost (should be ~0),-0.52
Weighted Investment Profit,"286,400.14"
Weighted Calculation Converged,Yes
