Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),120
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,187101.05
Extraction Timestamp,20250727_193010
Monthly Income,"12,000.00"
Total Investment Amount,"38,374.32"
Total Investment Final Value,"66,027.58"
Total Investment Profit After Tax,"13,364.07"
Effective Annual Return After Tax,4.84%
Weighted Monthly Payment (30 years),"8,763.62"
Weighted Cost (should be ~0),0.27
Weighted Investment Profit,"405,175.06"
Weighted Calculation Converged,Yes
