Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),132
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,134499.22
Extraction Timestamp,20250727_151613
Monthly Income,"12,000.00"
Total Investment Amount,"330,144.85"
Total Investment Final Value,"498,060.99"
Total Investment Profit After Tax,"80,595.60"
Effective Annual Return After Tax,3.29%
Weighted Monthly Payment (30 years),"7,408.07"
Weighted Cost (should be ~0),0.74
Weighted Investment Profit,"253,855.89"
Weighted Calculation Converged,Yes
