Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),228
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,604030.78
Extraction Timestamp,20250727_192115
Monthly Income,"12,000.00"
Total Investment Amount,"710,377.31"
Total Investment Final Value,"1,493,619.54"
Total Investment Profit After Tax,"403,474.96"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"9,679.92"
Weighted Cost (should be ~0),0.73
Weighted Investment Profit,"1,025,623.42"
Weighted Calculation Converged,Yes
