Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),192
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,502114.06
Extraction Timestamp,20250727_185850
Monthly Income,"12,000.00"
Total Investment Amount,"671,063.20"
Total Investment Final Value,"1,130,935.68"
Total Investment Profit After Tax,"228,125.63"
Effective Annual Return After Tax,2.87%
Weighted Monthly Payment (30 years),"8,664.45"
Weighted Cost (should be ~0),0.00
Weighted Investment Profit,"632,936.80"
Weighted Calculation Converged,Yes
