Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),324
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,876280.22
Extraction Timestamp,20250728_091117
Monthly Income,"12,000.00"
Total Investment Amount,"1,645,188.62"
Total Investment Final Value,"4,652,059.46"
Total Investment Profit After Tax,"1,640,935.14"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"9,078.27"
Weighted Cost (should be ~0),-0.71
Weighted Investment Profit,"1,242,810.67"
Weighted Calculation Converged,Yes
