Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),324
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,736340.81
Extraction Timestamp,20250727_173846
Monthly Income,"12,000.00"
Total Investment Amount,"1,824,941.13"
Total Investment Final Value,"5,225,129.01"
Total Investment Profit After Tax,"1,857,038.99"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"8,202.51"
Weighted Cost (should be ~0),0.23
Weighted Investment Profit,"1,063,059.10"
Weighted Calculation Converged,Yes
