Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),180
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,169080.60
Extraction Timestamp,20250727_163714
Monthly Income,"12,000.00"
Total Investment Amount,"805,271.09"
Total Investment Final Value,"1,440,475.00"
Total Investment Profit After Tax,"316,157.45"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"6,871.07"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"354,729.40"
Weighted Calculation Converged,Yes
