Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),312
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,586680.15
Extraction Timestamp,20250727_230644
Monthly Income,"12,000.00"
Total Investment Amount,"1,844,944.39"
Total Investment Final Value,"5,135,475.66"
Total Investment Profit After Tax,"1,785,992.67"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"7,533.74"
Weighted Cost (should be ~0),-0.25
Weighted Investment Profit,"899,055.36"
Weighted Calculation Converged,Yes
