Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),348
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,445905.97
Extraction Timestamp,20250727_193900
Monthly Income,"12,000.00"
Total Investment Amount,"1,841,244.93"
Total Investment Final Value,"6,815,872.56"
Total Investment Profit After Tax,"2,788,785.55"
Effective Annual Return After Tax,4.09%
Weighted Monthly Payment (30 years),"7,716.51"
Weighted Cost (should be ~0),0.99
Weighted Investment Profit,"1,334,756.06"
Weighted Calculation Converged,Yes
