Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),204
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,456370.06
Extraction Timestamp,20250727_182425
Monthly Income,"12,000.00"
Total Investment Amount,"799,793.85"
Total Investment Final Value,"1,466,119.28"
Total Investment Profit After Tax,"335,346.08"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"8,325.11"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"648,205.94"
Weighted Calculation Converged,Yes
