Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),156
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,141798.79
Extraction Timestamp,20250727_155835
Monthly Income,"12,000.00"
Total Investment Amount,"602,773.44"
Total Investment Final Value,"985,194.76"
Total Investment Profit After Tax,"186,860.85"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"6,920.84"
Weighted Cost (should be ~0),-0.79
Weighted Investment Profit,"269,225.77"
Weighted Calculation Converged,Yes
