Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),216
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,254254.05
Extraction Timestamp,20250727_175833
Monthly Income,"12,000.00"
Total Investment Amount,"943,389.86"
Total Investment Final Value,"1,989,919.01"
Total Investment Profit After Tax,"536,306.97"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"7,624.77"
Weighted Cost (should be ~0),-0.00
Weighted Investment Profit,"648,610.14"
Weighted Calculation Converged,Yes
