Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),252
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,339780.34
Extraction Timestamp,20250727_162700
Monthly Income,"12,000.00"
Total Investment Amount,"1,571,053.86"
Total Investment Final Value,"3,475,709.27"
Total Investment Profit After Tax,"992,744.30"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"6,364.47"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"452,946.25"
Weighted Calculation Converged,Yes
