Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),156
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,156
Total Mortgage Interest,274754.46
Extraction Timestamp,20250729_040243
Monthly Income,"12,000.00"
Total Investment Amount,"278,364.65"
Total Investment Final Value,"545,019.77"
Total Investment Profit After Tax,"132,266.25"
Effective Annual Return After Tax,4.62%
Weighted Monthly Payment (30 years),"8,771.08"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"611,789.44"
Weighted Calculation Converged,Yes
