Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),348
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,654568.87
Extraction Timestamp,20250727_225300
Monthly Income,"12,000.00"
Total Investment Amount,"2,207,708.66"
Total Investment Final Value,"7,002,266.81"
Total Investment Profit After Tax,"2,659,500.06"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"7,327.45"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"968,291.53"
Weighted Calculation Converged,Yes
